undiff	Monocyte	Neutrophil	Baso	Erythroid	Meg	Mast	Lymphoid	Eos	Neu_Mon	Ccr7_DC	pDC
5075	4	2	23	0	0	0	0	0	0	0	0	0
3241	2	0	0	0	0	1	0	0	0	0	0	0
1917	1	0	0	1	0	0	0	0	0	0	0	0
3785	1	0	0	0	0	0	0	0	0	0	1	0
4607	8	0	1	0	0	0	0	0	0	0	0	0
4748	3	3	0	0	0	0	0	0	0	0	0	0
4326	1	3	3	0	0	0	0	0	0	0	0	0
430	5	0	0	0	0	0	0	0	0	0	0	0
4821	9	0	0	0	0	0	0	0	0	0	0	0
5203	6	0	0	2	0	0	1	0	0	0	0	0
5044	2	0	0	0	0	0	0	0	0	0	0	0
3609	1	1	1	0	0	0	0	0	0	1	0	0
1425	1	2	0	0	0	0	0	0	0	0	0	0
3675	2	0	0	0	0	0	0	0	0	0	0	0
3603	17	0	0	4	0	1	0	0	0	0	0	0
4859	1	2	0	0	0	0	0	0	0	0	0	0
1825	2	0	0	0	0	0	0	0	0	0	0	0
3495	1	0	2	0	0	0	0	0	0	0	0	0
1623	6	0	1	25	0	0	0	0	0	0	0	0
3574	19	0	1	0	0	0	0	0	0	0	0	0
3792	5	0	0	0	0	0	0	0	0	0	0	0
4750	3	0	0	0	0	0	0	2	0	0	0	1
1279	2	0	0	0	0	0	0	0	0	0	0	0
2275	4	0	0	4	0	0	0	0	0	0	0	0
5180	21	0	0	0	0	0	0	0	0	0	0	0
5269	6	0	0	0	0	0	0	0	0	0	0	0
2304	3	10	0	0	0	0	0	0	0	0	0	0
4733	1	0	1	0	0	0	0	0	0	0	0	0
4376	2	0	0	0	0	0	0	0	0	0	0	0
3120	3	0	3	0	0	0	0	0	0	0	0	0
5360	2	0	0	0	0	0	0	0	0	0	0	0
201	5	0	7	0	0	0	0	0	0	0	0	0
3046	3	8	0	0	0	0	0	0	0	0	0	0
3050	6	0	0	0	0	0	0	0	0	0	0	0
2225	5	25	0	0	0	0	0	0	0	0	0	0
1933	2	0	4	0	0	0	0	0	0	0	0	0
158	2	0	0	0	0	0	0	0	0	0	0	0
1832	5	0	0	0	0	0	0	0	0	0	0	0
2124	3	0	0	0	0	0	0	0	0	0	0	0
4007	3	1	2	0	0	0	0	0	0	0	0	0
762	5	0	0	0	0	0	0	0	0	0	0	0
2301	1	0	0	0	0	1	0	0	0	0	0	0
5084	9	0	0	0	0	0	0	0	0	0	0	0
4400	3	0	0	0	0	0	0	0	0	0	0	0
1582	3	1	7	0	0	0	0	0	0	0	0	0
3807	2	0	3	0	0	0	0	0	0	0	0	0
278	7	0	0	0	0	0	0	0	0	0	0	0
5710	3	1	0	0	0	0	0	0	0	0	0	0
2729	2	0	0	0	0	0	0	0	0	0	0	0
3237	5	0	0	1	0	0	0	0	0	0	0	0
4115	1	0	0	10	0	0	0	0	0	0	0	0
2493	1	0	0	0	0	0	0	2	0	0	0	0
5262	3	2	0	0	0	0	0	0	0	0	0	0
159	9	0	2	0	0	0	0	0	0	0	0	0
4860	2	0	0	0	0	0	0	0	0	0	0	0
669	3	0	0	0	0	0	0	0	0	0	0	0
5618	4	0	0	0	0	0	0	0	0	0	0	1
1038	7	0	0	0	0	0	0	0	0	0	0	0
2516	4	0	0	0	0	0	0	0	0	0	0	0
3375	1	0	0	0	0	0	0	1	0	0	0	0
3179	9	2	4	0	0	0	0	0	0	0	0	0
3874	4	0	0	0	0	0	0	0	0	0	0	0
4982	2	0	0	0	0	0	0	0	0	0	0	0
370	1	4	0	0	0	0	0	0	0	0	0	0
4210	7	0	6	0	0	0	0	0	0	0	0	0
1015	2	5	0	0	0	0	0	0	0	0	0	0
2351	2	0	0	0	0	0	0	0	0	0	0	0
297	4	0	0	0	0	0	0	0	0	0	0	0
2688	9	8	0	0	0	0	0	0	0	0	0	0
5065	2	0	0	0	0	0	0	0	0	0	0	0
2863	2	3	0	0	0	0	0	0	0	0	0	0
4727	2	0	0	0	0	0	0	0	0	0	0	0
357	3	0	0	0	0	0	0	0	0	0	0	0
1532	1	0	0	24	0	0	0	0	0	0	0	0
134	4	6	0	0	0	0	0	0	0	0	0	0
4962	13	0	0	0	0	0	0	0	0	0	0	0
2446	5	0	0	9	0	0	0	0	0	0	0	0
1913	2	0	0	14	0	0	0	0	0	0	0	0
5637	1	1	0	0	0	0	0	0	0	0	0	0
1546	3	1	0	0	0	0	0	0	0	0	0	0
1728	1	0	1	0	0	0	0	0	0	0	0	0
1814	2	1	0	0	0	0	0	0	0	0	0	0
3589	3	0	0	0	0	0	0	1	0	0	0	0
5605	3	3	4	0	0	0	0	0	0	0	0	0
2197	2	0	0	0	0	0	0	0	0	0	0	0
2378	1	1	0	0	0	0	0	0	0	0	0	0
658	3	0	0	0	0	0	0	0	0	0	0	0
5274	2	0	0	0	0	0	0	0	0	0	0	0
3686	3	0	0	0	0	0	0	0	0	0	0	0
99	23	2	0	0	0	0	1	0	0	0	0	0
3431	2	0	0	0	0	0	0	0	0	0	0	0
3082	2	0	0	0	0	0	0	0	0	0	0	0
4407	2	0	0	0	0	0	0	0	0	0	0	0
3746	1	0	0	0	0	0	0	3	0	0	0	0
3898	3	0	0	0	0	0	0	0	0	0	0	0
3372	6	0	0	9	0	0	0	0	0	0	0	0
5814	3	0	0	0	0	0	0	0	0	0	0	0
911	2	0	0	0	0	0	0	0	0	0	0	0
3421	3	0	0	2	0	0	0	0	0	0	0	0
5472	2	0	0	0	0	0	0	0	0	0	0	0
314	2	0	0	0	0	0	0	0	0	0	0	0
4389	3	0	0	0	0	0	0	0	0	0	0	0
712	2	0	0	16	0	0	0	0	0	0	0	0
5833	10	0	0	2	0	0	0	0	0	0	0	0
3750	1	0	1	0	0	0	0	0	0	0	0	0
2835	2	0	0	0	0	0	0	0	0	0	0	0
4279	3	3	0	0	0	0	0	0	0	0	0	0
5716	1	2	0	0	0	0	0	0	0	0	0	0
3465	2	1	0	0	0	0	0	0	0	0	0	0
3828	2	0	0	0	0	0	0	0	0	0	0	0
567	6	0	7	0	0	0	0	0	0	0	0	0
2918	2	0	0	0	0	0	0	0	0	0	0	0
1054	1	0	0	0	0	0	0	1	0	0	0	0
841	3	5	0	0	0	0	0	0	0	0	1	0
4512	4	0	7	0	0	0	0	0	0	0	0	0
604	4	1	3	0	0	0	0	0	0	0	0	0
4411	4	11	1	0	0	0	0	0	0	0	0	0
2497	2	3	0	0	0	0	0	0	0	0	0	0
1918	2	0	0	0	0	0	0	0	0	0	0	0
5705	2	0	0	0	0	0	0	0	0	0	0	0
2505	2	0	2	0	0	0	0	0	0	0	0	0
1985	11	1	6	0	0	0	0	0	0	0	0	0
4707	1	1	0	0	0	0	0	0	0	0	0	0
1919	7	13	0	0	0	0	0	0	0	0	0	0
1488	11	0	0	0	0	0	0	0	0	0	0	0
3000	4	4	0	0	0	0	0	0	0	0	0	0
5414	3	6	0	0	0	0	0	0	0	0	0	0
2763	1	0	1	0	0	0	0	0	0	0	0	0
3541	1	3	0	0	0	0	0	0	0	0	0	0
375	8	8	0	0	0	0	0	0	0	0	0	0
1507	1	4	0	0	0	0	0	0	0	0	0	0
444	3	0	0	0	0	0	0	0	0	0	0	0
2352	2	2	0	0	0	0	0	0	0	0	0	0
4416	2	0	0	0	0	0	0	0	0	0	0	0
3563	2	0	0	0	0	0	0	0	0	0	0	0
5104	2	11	2	0	0	0	0	0	0	0	0	0
1690	2	0	0	5	0	0	0	0	0	0	0	0
4188	1	0	3	0	0	0	0	0	0	0	0	0
5041	9	0	0	2	0	2	1	0	0	0	0	0
4562	2	0	0	0	0	0	0	0	0	0	0	0
72	3	0	2	0	0	0	0	0	0	0	0	0
1627	1	0	3	0	0	0	0	0	0	0	0	0
2746	2	0	0	0	0	0	0	0	0	0	0	0
4262	2	0	0	0	0	0	0	0	0	0	0	0
2396	2	0	0	0	0	0	0	0	0	0	0	0
2116	8	0	0	9	0	0	0	0	0	0	0	0
5387	8	5	2	0	0	0	0	0	0	0	0	0
142	6	0	0	0	0	0	0	0	0	0	0	0
4388	2	0	0	0	0	0	0	0	0	0	0	0
3704	1	2	0	0	0	0	0	0	0	0	0	0
3601	2	0	0	0	0	0	0	0	0	0	0	0
2450	13	0	0	3	0	0	0	0	0	0	0	0
5527	3	0	0	8	0	0	0	0	0	0	0	0
251	2	2	0	0	0	0	0	0	0	0	0	0
498	4	0	0	0	0	2	0	0	0	0	0	0
4554	1	3	0	0	0	0	0	0	0	0	0	0
4286	8	0	0	10	0	0	0	0	0	0	0	0
701	3	5	0	0	0	0	0	0	0	0	0	0
513	1	3	0	0	0	0	0	0	0	0	0	1
3451	2	0	1	0	0	0	0	0	0	0	0	0
2946	3	3	2	0	0	0	0	0	0	0	0	0
5580	2	0	0	0	0	0	0	0	0	0	0	0
3293	2	0	0	0	0	0	0	0	0	0	0	0
4178	3	7	0	0	0	0	0	0	0	0	0	0
4567	3	2	2	0	0	0	0	0	0	0	0	0
3309	4	0	0	0	0	0	0	0	0	0	0	0
3867	5	0	0	10	0	0	0	0	0	0	0	0
3385	4	3	0	0	0	0	0	0	0	0	0	0
5028	3	0	0	0	0	0	0	0	0	0	0	0
2794	2	0	0	0	0	0	0	0	0	0	0	0
5790	1	0	2	0	0	0	0	0	0	0	0	0
1482	1	1	0	0	0	0	0	0	0	0	0	0
776	4	0	0	6	0	0	1	0	0	0	0	0
898	1	0	1	0	0	0	0	0	0	0	0	0
2443	2	0	0	0	0	0	0	0	0	0	0	0
1792	1	6	0	0	0	0	0	0	0	0	0	0
4418	2	0	0	0	0	0	0	0	0	0	0	0
4150	5	6	0	0	0	0	0	0	0	0	0	0
5278	4	19	0	0	0	0	0	0	0	0	0	0
2670	1	2	0	0	0	0	0	0	0	0	0	0
5211	8	0	1	0	0	0	0	0	0	0	0	0
3316	2	0	0	0	0	0	0	1	0	0	0	0
3080	2	0	0	13	0	0	0	0	0	0	0	0
2018	3	0	0	0	0	0	0	0	0	0	0	0
3605	2	2	0	0	0	0	0	0	0	0	0	0
75	1	0	1	0	0	0	0	0	0	0	0	0
4744	3	0	0	0	0	0	0	0	0	0	0	0
5311	10	0	1	0	0	0	0	0	0	0	0	0
3787	1	0	0	0	0	0	0	2	0	0	0	0
5629	1	0	0	4	0	0	0	0	0	0	0	0
60	10	0	1	0	0	0	0	0	0	0	0	0
5123	1	1	0	0	0	0	0	0	0	0	0	0
4344	6	16	0	0	0	0	0	0	0	0	0	0
1807	4	1	0	0	0	0	0	0	0	0	0	0
4428	5	0	1	0	0	0	0	0	0	0	0	0
551	1	0	0	1	0	0	0	0	0	0	0	0
4828	2	0	0	0	0	0	0	0	0	0	0	0
5007	9	0	0	1	0	0	0	0	0	0	0	0
2293	2	0	2	0	0	0	0	0	0	0	0	0
1014	5	0	0	0	0	0	0	0	0	0	0	0
3767	3	0	0	9	0	0	0	0	0	0	0	0
4358	6	5	0	0	0	0	0	0	0	0	0	0
4215	2	0	0	0	0	0	0	0	0	0	0	0
4638	5	14	0	0	0	0	0	0	0	0	0	0
4100	4	0	3	0	0	0	0	0	0	0	0	0
1224	4	0	0	0	0	0	0	0	0	0	0	0
4518	2	0	2	0	0	0	0	0	0	0	0	0
1168	3	0	0	0	0	0	0	0	0	0	0	0
4425	4	0	0	0	0	0	0	0	0	0	0	0
1619	11	0	0	0	0	0	0	0	0	0	0	0
4711	2	0	0	0	0	0	0	0	0	0	0	0
2185	1	0	0	0	0	0	0	1	0	0	0	0
557	7	15	0	0	0	0	0	1	0	0	0	0
1501	3	0	0	0	0	0	0	0	0	0	0	0
3398	14	0	0	0	0	0	0	0	0	0	0	0
958	8	0	4	0	0	13	0	0	0	0	0	0
79	2	0	0	0	0	0	0	0	0	0	0	0
3117	3	2	8	0	0	0	0	0	0	0	0	0
1705	2	0	0	0	0	0	0	0	0	0	0	0
1018	1	0	1	0	0	0	0	0	0	0	0	0
843	5	0	1	0	0	0	8	0	0	0	0	0
2291	3	5	2	0	0	0	0	0	0	0	0	0
2257	1	4	0	0	0	0	0	0	0	0	0	0
5057	5	2	0	0	0	0	0	0	0	0	0	0
3467	2	0	0	0	0	0	0	0	0	0	0	0
1350	10	0	0	0	0	0	0	1	0	0	0	0
3729	1	2	0	0	0	0	0	0	0	0	0	0
441	1	1	0	0	0	0	0	0	0	0	0	0
3227	2	7	0	0	0	0	0	0	0	0	0	0
2074	33	0	0	3	6	0	9	0	1	0	0	0
3765	1	0	18	0	0	0	0	0	0	0	0	0
5146	0	0	5	0	0	0	0	0	0	0	0	0
3827	0	4	52	0	0	0	0	0	0	1	0	0
238	9	0	0	0	2	1	0	0	0	0	0	0
1436	2	0	0	0	0	0	0	0	0	0	1	1
3076	2	1	11	0	0	0	0	0	0	0	0	0
5598	6	0	1	0	0	0	0	0	0	0	0	0
562	0	3	0	0	0	0	0	0	0	0	0	0
4767	0	0	0	0	0	5	0	0	0	0	0	0
2879	0	2	5	0	0	0	0	0	0	0	0	0
4897	3	2	5	0	0	0	0	0	0	0	0	0
228	4	0	0	0	2	0	0	0	0	0	0	0
5499	0	6	0	0	0	0	0	0	0	0	0	0
1762	0	0	2	0	0	0	0	0	0	0	0	0
3186	17	0	0	0	0	0	0	0	0	0	0	0
3165	21	28	40	0	0	0	0	0	0	4	0	0
3927	8	0	19	24	0	0	0	0	0	0	0	0
5807	26	3	2	8	0	0	0	0	0	0	0	0
4431	0	0	0	6	0	0	0	0	0	0	0	0
3633	1	0	3	0	0	0	0	0	0	0	0	0
4457	0	13	0	0	0	0	0	0	0	0	0	0
101	0	0	9	0	0	0	0	0	0	1	0	0
5583	0	11	10	0	0	0	0	0	0	0	0	0
5609	3	0	22	30	0	1	0	0	1	0	0	0
4231	1	0	16	0	0	0	0	0	0	0	0	0
4619	0	0	0	7	0	0	0	0	0	0	0	0
3182	0	0	7	0	0	0	0	0	0	0	0	0
4540	6	0	0	0	0	0	0	0	0	0	1	1
2509	15	1	1	0	0	0	0	0	0	0	0	0
2273	10	0	0	0	0	0	0	0	0	0	0	0
2455	1	0	13	0	0	0	0	0	0	0	0	0
591	11	22	4	0	0	0	0	0	0	0	0	0
839	0	0	0	10	0	0	0	0	0	0	0	0
3423	2	0	8	0	0	0	0	0	0	0	0	0
4034	1	0	0	16	0	0	0	0	0	0	0	0
5151	1	4	5	0	0	0	0	0	0	0	0	0
454	0	3	0	0	0	0	0	0	0	0	0	0
3201	2	1	1	0	0	0	0	0	0	0	0	0
3097	2	6	0	0	0	0	0	0	0	1	0	0
5739	30	1	4	0	0	1	0	0	0	0	0	0
709	2	2	0	0	0	0	0	0	0	0	0	0
840	0	3	0	0	0	0	0	0	0	0	0	0
3028	0	5	0	0	0	0	0	0	0	0	0	0
2402	8	18	11	0	0	0	0	0	0	0	0	0
5571	0	7	0	0	0	0	0	0	0	0	0	0
147	0	0	11	0	0	0	0	0	0	0	0	0
1899	14	34	4	0	0	0	0	0	0	0	0	0
1527	1	0	12	0	0	0	0	0	0	0	0	0
4479	6	0	6	0	0	0	0	0	0	0	0	0
340	1	0	0	43	0	0	1	0	1	0	0	0
69	1	2	1	66	0	0	1	0	0	0	0	0
1528	9	1	0	9	8	0	0	0	0	0	0	0
3061	4	0	0	0	0	6	0	0	0	0	0	0
2005	19	19	39	0	0	0	2	0	0	1	0	0
724	1	0	7	0	0	0	0	0	0	0	0	0
3340	0	0	2	0	0	0	0	0	0	0	0	0
5643	6	7	4	0	0	0	0	0	0	3	0	0
4460	13	0	0	18	1	1	8	0	0	0	0	0
4133	0	1	29	1	0	0	0	0	0	0	0	0
4801	0	10	0	0	0	0	0	0	0	0	0	0
3664	1	0	0	0	4	4	0	0	0	0	0	0
2150	1	8	0	0	0	0	0	0	0	0	0	0
2366	0	0	6	0	0	0	0	0	0	0	0	0
1400	0	0	3	0	0	0	0	0	0	0	0	0
2618	2	0	18	1	0	0	0	0	0	0	0	0
2341	0	12	0	0	0	0	0	0	0	0	0	0
4986	10	0	15	27	0	0	0	0	1	0	0	0
4700	0	0	0	0	0	0	16	0	0	0	0	0
2886	2	18	0	0	0	0	0	0	0	0	0	0
1707	2	0	0	0	0	4	0	0	0	0	0	0
1545	1	0	8	0	0	0	0	0	0	0	0	0
2415	0	0	15	0	0	0	0	0	0	0	0	0
5048	2	3	0	0	0	0	0	0	0	0	0	0
4321	1	0	2	0	0	0	0	0	0	0	0	0
5099	0	0	0	14	0	0	0	0	0	0	0	0
2247	13	8	45	0	0	0	0	0	0	3	0	0
2325	1	0	2	0	0	0	0	0	0	0	0	0
2891	4	0	0	0	2	3	0	0	0	0	0	0
2583	1	0	5	0	0	0	0	0	0	0	0	0
4880	4	0	0	0	0	6	0	0	0	0	0	0
4929	2	0	1	0	0	0	0	0	0	0	1	0
4680	1	19	0	0	0	0	0	0	0	0	1	0
4677	0	3	4	0	0	0	0	0	0	0	0	0
1403	0	0	5	0	0	0	0	0	0	0	0	0
2307	0	0	13	0	0	0	0	0	0	0	0	0
2807	1	0	0	2	0	0	0	0	2	0	0	0
5093	0	0	0	0	0	0	0	0	0	0	0	2
2125	0	1	2	0	0	0	0	0	0	0	0	0
5574	6	0	0	0	0	0	0	0	0	0	0	0
105	1	0	0	3	0	0	0	0	0	0	0	0
3027	8	0	0	0	1	0	5	0	0	0	0	0
1588	2	1	7	0	0	0	0	0	0	0	0	0
4917	8	0	0	0	0	0	0	0	0	0	0	0
2349	0	0	0	0	0	0	31	0	0	0	0	0
2771	0	0	5	0	0	0	0	0	0	0	0	0
5654	1	0	2	0	0	0	0	0	0	0	0	0
1775	1	0	20	0	0	0	0	0	0	0	0	0
1711	0	4	0	0	0	0	0	0	0	0	1	0
2474	2	0	1	0	0	8	0	0	0	0	0	0
884	0	6	0	0	0	0	0	0	0	0	0	0
3933	0	0	0	0	0	3	0	0	0	0	0	0
3060	1	0	3	0	0	0	0	0	0	0	0	0
4422	0	0	18	0	0	0	0	0	0	0	0	0
672	2	1	0	0	0	0	0	0	0	0	0	0
4736	0	0	3	0	0	0	0	0	0	0	0	0
1024	0	0	3	0	0	0	0	0	0	0	0	0
4543	1	0	0	13	0	0	0	0	0	0	0	0
5604	0	13	0	0	0	0	0	0	0	0	0	0
2321	0	0	0	0	0	1	0	0	0	0	0	0
1719	0	0	9	0	0	0	1	0	0	0	0	0
5650	0	0	20	0	0	0	0	0	0	0	0	0
903	1	0	0	0	0	4	0	0	0	0	0	0
5554	1	0	3	0	0	0	0	0	0	0	0	0
4510	0	0	16	0	0	0	0	0	0	0	0	0
4248	5	8	25	0	0	0	0	0	0	0	0	0
4	0	0	0	9	0	0	0	0	0	0	0	0
254	0	0	6	0	0	0	0	0	0	0	0	0
4921	0	0	4	0	0	0	0	0	0	0	0	0
3870	0	0	7	0	0	0	0	0	0	0	0	0
3539	0	4	0	0	0	0	0	1	0	0	0	0
4654	1	0	0	3	0	0	0	0	0	0	0	0
1145	0	0	2	0	0	0	0	0	0	0	0	0
1377	0	0	3	0	0	0	0	0	0	0	0	0
4640	0	0	0	12	0	0	0	0	1	0	0	0
2007	1	0	0	2	0	0	77	0	0	0	0	0
5025	4	1	1	26	0	0	0	0	0	0	0	0
168	3	17	0	0	0	0	0	0	0	0	0	0
2181	1	0	0	0	0	5	0	0	0	0	0	0
4681	0	15	1	0	0	0	0	0	0	0	0	0
3131	2	0	0	0	0	0	0	0	0	0	0	0
36	0	0	0	17	0	0	0	0	0	0	0	0
300	0	0	11	1	0	0	0	0	0	0	0	0
5547	2	0	7	0	0	0	0	0	0	0	0	0
4721	2	0	18	0	0	0	0	0	0	0	0	0
3940	0	0	0	8	0	0	0	0	0	0	0	0
4701	0	0	5	0	0	0	0	0	0	0	0	0
4258	1	0	0	19	0	0	0	0	0	0	0	0
2002	1	0	11	0	0	0	0	0	0	0	0	0
2123	4	0	0	3	0	2	0	0	0	0	0	0
1332	1	0	6	0	0	0	0	0	0	0	0	0
217	0	0	0	4	0	0	0	0	0	0	0	0
3030	0	2	0	0	0	0	0	0	0	0	0	0
2883	0	0	7	0	0	0	0	0	0	0	0	0
4332	0	0	3	0	0	0	0	0	0	0	0	0
1730	1	2	0	0	0	0	0	0	0	0	0	0
3713	0	1	1	0	0	0	0	0	0	0	0	0
912	2	0	0	0	2	0	0	0	0	0	0	0
3016	1	0	13	0	0	0	0	0	0	0	0	0
1142	0	0	0	4	0	0	0	0	0	0	0	0
2266	0	5	0	0	0	0	0	0	0	0	0	0
1997	1	0	9	0	0	0	0	0	0	0	0	0
1554	0	7	0	0	0	0	0	0	0	0	0	0
3612	8	0	85	0	0	0	1	0	1	0	0	0
5529	0	0	13	0	0	0	0	0	0	0	0	0
3931	2	1	0	0	0	0	0	0	0	0	0	0
3205	6	0	0	0	4	1	0	0	0	0	0	0
877	2	1	0	0	0	0	0	0	0	0	0	0
213	1	0	0	0	0	9	0	0	0	0	0	0
2309	7	1	0	0	0	0	0	2	0	0	2	1
109	0	2	0	0	0	0	0	0	0	0	0	0
5194	1	4	0	0	0	0	0	0	0	0	0	0
2973	1	0	0	3	0	0	0	0	0	0	0	0
3399	1	0	13	0	0	0	0	0	0	0	0	0
5838	0	0	0	4	0	0	0	0	0	0	0	0
4614	1	0	0	0	0	0	0	0	0	0	0	1
3991	28	9	0	0	0	0	0	0	0	0	0	0
4587	0	0	0	3	0	0	16	0	0	0	0	0
4095	1	0	0	6	0	0	0	0	2	0	0	0
1010	0	0	2	0	0	0	0	0	0	0	0	0
4243	2	0	34	0	0	0	0	0	0	0	0	0
4339	0	0	7	0	0	0	0	0	0	0	0	0
5164	2	0	0	2	0	0	0	0	0	0	0	0
2466	7	0	0	18	0	3	7	0	0	0	0	0
229	0	0	0	2	0	0	0	0	0	0	0	0
5305	6	0	0	13	1	8	0	0	0	0	0	0
2988	1	0	0	0	0	0	0	0	0	0	1	0
4570	0	0	0	0	0	3	0	0	0	0	0	0
502	1	0	0	0	0	1	0	0	0	0	0	0
3735	1	0	0	8	0	0	2	0	0	0	0	0
799	3	1	0	0	0	0	0	0	0	0	0	0
5063	1	0	0	0	7	4	0	0	0	0	0	0
3002	1	1	0	0	0	0	0	0	0	0	0	0
1677	2	0	0	0	0	0	0	0	0	0	0	0
1943	0	0	9	0	0	0	0	0	0	0	0	0
3733	0	0	0	11	0	0	0	0	0	0	0	0
5735	1	0	0	0	1	1	1	0	0	0	0	0
3707	16	1	0	3	2	0	2	0	0	0	0	0
4085	1	0	8	0	0	0	0	0	0	0	0	0
2899	1	0	2	0	0	0	0	0	0	0	0	0
4927	4	0	0	0	0	0	0	0	0	0	0	0
3408	2	6	0	0	0	0	0	0	0	0	2	0
2764	0	0	7	0	0	0	0	0	0	0	0	0
4958	0	0	4	0	0	0	0	0	0	0	0	0
3642	1	2	0	0	0	0	0	0	0	0	0	0
5226	0	2	0	0	0	0	0	0	0	0	0	0
4777	1	0	1	0	0	0	0	0	0	0	0	0
4477	0	0	0	0	0	0	9	0	0	0	0	0
350	0	0	2	0	0	0	0	0	0	0	0	0
2418	1	2	0	0	0	0	0	0	0	0	0	0
2320	1	0	4	0	0	0	0	0	0	0	0	0
5390	1	0	1	0	0	0	0	0	0	0	0	0
3768	1	0	5	0	0	0	0	0	0	0	0	0
772	0	0	0	6	0	0	0	0	0	0	0	0
495	1	1	0	0	0	0	0	0	0	0	0	0
3549	0	4	0	0	0	0	0	0	0	0	0	0
4012	0	0	0	6	0	0	0	0	0	0	0	0
1721	0	2	0	0	0	0	0	0	0	0	0	0
1531	2	0	0	3	3	0	1	0	0	0	0	0
3078	1	2	0	0	0	0	0	0	0	0	0	0
2719	0	3	0	0	0	0	0	0	0	0	0	0
3178	4	0	0	0	0	0	0	0	0	0	2	0
823	1	0	2	0	0	0	0	0	0	0	0	0
5170	0	0	5	0	0	0	0	0	0	0	0	0
5201	0	0	0	0	1	2	0	0	0	0	0	0
1679	0	0	4	0	0	0	0	0	0	0	0	0
1267	0	2	0	0	0	0	0	0	0	0	0	0
1312	1	0	9	0	0	0	0	0	0	0	0	0
4943	3	0	0	0	2	0	1	0	0	0	0	0
1157	1	0	0	0	5	0	0	0	0	0	0	0
2605	1	0	0	0	1	0	0	0	0	0	0	0
2222	0	5	1	0	0	0	0	0	0	0	0	0
1047	1	0	0	0	0	2	0	0	0	0	0	0
426	1	0	0	1	0	0	0	0	0	0	0	0
5265	1	0	7	0	0	0	0	0	0	0	0	0
5267	1	1	0	0	0	0	0	0	0	0	0	0
2224	17	18	22	0	0	0	0	0	0	0	0	0
5787	2	0	0	0	5	0	0	0	0	0	0	0
4550	1	0	0	0	0	2	0	0	0	0	0	0
1595	1	0	6	0	0	0	0	0	0	0	0	0
3198	2	2	0	0	0	0	0	0	0	0	0	0
4935	1	0	3	0	0	0	0	0	0	0	0	0
1583	2	2	0	0	0	0	0	0	0	0	0	0
4908	1	3	0	0	0	0	0	0	0	0	0	0
5315	0	3	0	0	0	0	0	0	0	0	0	0
522	3	0	14	0	0	0	0	0	0	0	0	0
2029	1	0	1	0	0	0	0	0	0	0	0	0
5647	0	0	0	0	0	0	0	4	0	0	0	0
3568	0	0	0	13	0	0	0	0	0	0	0	0
4336	1	1	0	0	0	0	0	0	0	0	0	0
4771	0	3	0	0	0	0	0	0	0	0	0	0
3413	0	0	0	7	0	0	0	0	0	0	0	0
4997	1	0	0	7	0	0	0	0	0	0	0	0
4176	0	0	3	0	0	0	0	0	0	0	0	0
5515	0	0	11	0	0	0	0	0	0	0	0	0
1048	0	2	0	0	0	0	0	0	0	0	0	0
1322	0	3	0	0	0	0	0	0	0	0	0	0
356	0	0	6	0	0	0	0	0	0	0	0	0
1604	1	0	8	0	0	0	0	0	0	0	0	0
2008	0	0	6	0	0	0	0	0	0	0	0	0
328	0	2	0	0	0	0	0	0	0	0	0	0
1820	0	0	2	0	0	0	0	0	0	0	0	0
3839	1	0	5	0	0	0	0	0	0	0	0	0
989	1	0	0	0	2	0	0	0	0	0	0	0
4155	1	2	0	0	0	0	0	0	0	0	0	0
273	0	6	0	0	0	0	0	0	0	0	0	0
3494	0	0	8	0	0	0	0	0	0	0	0	0
1510	1	0	0	0	0	0	0	2	0	0	0	0
1779	0	0	1	1	0	0	0	0	0	0	0	0
1962	4	5	2	0	0	0	0	0	0	0	0	0
3007	2	3	0	0	0	0	0	0	0	0	0	0
2954	10	1	0	0	0	0	0	0	0	0	0	0
4082	0	5	0	0	0	0	0	0	0	0	0	0
193	0	0	2	0	0	0	0	0	0	0	0	0
2714	0	0	0	0	2	0	0	0	0	0	0	0
2199	0	0	8	0	0	0	0	0	0	0	0	0
4942	0	0	5	0	0	0	0	0	0	0	0	0
41	0	0	0	0	0	0	0	0	0	0	0	4
5581	0	0	2	0	0	0	0	0	0	0	0	0
4932	0	0	2	0	0	0	0	0	0	0	0	0
3446	0	0	2	0	0	0	0	0	0	0	0	0
2611	1	0	3	0	0	0	0	0	0	0	0	0
3193	1	4	0	0	0	0	0	0	0	0	0	0
4222	1	0	0	4	0	0	0	0	0	0	0	0
693	3	0	6	0	0	0	0	0	0	0	0	0
4805	1	0	0	0	0	0	0	0	0	0	0	0
5142	4	0	0	0	0	1	0	0	0	0	0	0
4621	1	1	0	0	0	0	0	0	0	0	0	0
497	0	0	4	0	0	0	0	0	0	0	0	0
4341	3	0	0	0	0	0	0	0	0	0	0	0
1156	2	0	0	0	0	0	0	0	0	0	0	0
4766	0	2	0	0	0	0	0	0	0	0	0	0
5220	0	0	3	0	0	0	0	0	0	0	0	0
4957	1	1	1	0	0	0	0	0	0	0	0	0
390	1	1	0	0	0	0	0	0	0	0	0	0
4569	0	0	0	0	0	1	0	0	0	0	0	0
5590	0	0	2	0	0	0	0	0	0	0	0	0
5173	2	0	0	0	0	0	0	0	0	0	0	0
3803	0	0	0	2	0	0	0	0	0	0	0	0
3015	0	2	0	0	0	0	0	0	0	0	0	0
